Sales_ID,Date,Product_Name,Quantity_Sold,Sales_Amount
66139,2023-08-08,Lavender happy Drink,3,405
66141,2023-03-26,Purple will Cleaner,6,102
66142,2023-08-26,they Dairy,7,896
66143,2023-12-09,few Bakery Item,1,145
66144,2023-08-20,fast DarkOliveGreen Cream,10,170
66148,2023-12-31,think Frozen seven,7,154
66149,2023-12-20,director Frozen site,3,222
66150,2023-12-12,never Cereal,1,195
66151,2023-11-22,interest Snack,9,306
66152,2023-06-21,may Dairy,4,800
66153,2023-09-02,word Pet often,6,642
66154,2023-01-12,forward Candy,5,60
66157,2023-11-19,mind Pet reason,3,114
66158,2023-03-05,heart Bakery Item,3,339
66160,2023-04-25,buy Pet car,7,679
66161,2023-07-02,big Candy,7,889
66162,2023-09-16,represent Snack,9,1395
66164,2023-03-11,provide Bakery Item,4,312
66165,2023-03-18,painting Bakery Item,10,1220
66166,2023-04-07,land Snack,2,92
66167,2023-07-10,they Dairy,6,156
66170,2023-11-02,word Pet often,5,470
66173,2023-08-01,fall Bakery Item,7,987
66174,2023-02-28,mind Pet reason,7,336
66175,2023-12-29,hot Candy,2,292
66176,2023-09-14,catch Pet music,3,48
66177,2023-07-09,those Frozen finish,2,122
66178,2023-11-19,her Cereal,7,763
66179,2023-08-23,suggest Dairy,4,752
66180,2023-09-04,DarkSalmon system Drink,4,284
66183,2023-10-27,DarkRed project Cleaner,5,855
66186,2023-02-20,worry Candy,7,301
66188,2023-07-22,improve Beige Cream,6,1098
66190,2023-08-26,take Candy,7,329
66191,2023-01-06,those Frozen finish,6,1026
66192,2023-12-30,language Frozen that,6,342
66193,2023-07-13,either Frozen plan,9,729
66194,2023-09-10,respond Bakery Item,3,372
66195,2023-05-05,security Pet police,1,85
66196,2023-07-23,it Snack,5,395
66197,2023-07-16,phone GoldenRod Cream,10,1870
66198,2023-11-24,reflect Cereal,9,1305
66199,2023-06-10,yourself Cereal,9,1395
66200,2023-01-30,life DarkSalmon Cream,4,576
66201,2023-03-03,Magenta little Drink,7,896
66203,2023-07-28,change Cereal,9,1197
66204,2023-12-30,through Snack,9,1377
66205,2023-03-20,four Cereal,7,707
66206,2023-04-01,thing Bakery Item,2,362
66208,2023-01-31,SlateBlue question Cleaner,9,108
66209,2023-08-29,she Bakery Item,10,1140
66210,2023-01-09,DarkSalmon system Drink,4,204
66213,2023-03-26,like Frozen wear,1,125
66214,2023-08-18,suggest Pet production,1,55
66215,2023-08-02,respond Bakery Item,3,360
66217,2023-12-06,along HoneyDew Cream,4,212
66218,2023-12-02,much Bakery Item,5,975
66219,2023-04-18,simply Orchid Cream,10,1450
66220,2023-09-11,every Pet dinner,1,29
66221,2023-12-26,they Pet turn,8,1552
66222,2023-09-18,director Frozen site,8,1344
66223,2023-01-03,manage Candy,3,402
66224,2023-05-11,idea Pet remain,8,400
66225,2023-07-25,word Pet often,2,286
66226,2023-12-12,and Pet low,8,936
66227,2023-03-21,interest Snack,6,84
66229,2023-03-09,able Frozen walk,2,230
66230,2023-06-30,SlateBlue question Cleaner,2,58
66231,2023-10-23,DarkBlue cold Cleaner,3,48
66232,2023-08-14,Magenta little Drink,3,537
66233,2023-08-29,GoldenRod during Cleaner,1,153
66234,2023-05-02,PaleGoldenRod find Drink,2,272
66235,2023-11-03,Purple will Cleaner,1,45
66236,2023-03-15,wrong Pet money,4,732
66238,2023-04-19,it Cereal,9,720
66240,2023-07-12,it Snack,4,228
66241,2023-07-13,reality Dairy,5,995
66242,2023-03-21,southern Bakery Item,2,56
66243,2023-12-11,idea Pet remain,5,305
66244,2023-09-15,cost Cereal,1,134
66245,2023-01-23,DarkGoldenRod wish Drink,10,780
66247,2023-05-08,action BlanchedAlmond Cream,8,1216
66248,2023-07-15,those Frozen finish,1,131
66249,2023-12-04,east Candy,5,75
66250,2023-10-10,level Bakery Item,3,486
66251,2023-11-05,guess Snack,9,1656
66252,2023-07-17,positive Cereal,5,270
66253,2023-02-17,land Snack,2,130
66255,2023-04-08,if Pet owner,8,1184
66256,2023-07-28,guess Turquoise Cream,5,750
66257,2023-11-14,environment Snack,8,112
66258,2023-10-29,few Bakery Item,1,51
66259,2023-12-25,Turquoise of Drink,3,117
66260,2023-04-28,available PaleVioletRed Cream,2,282
66261,2023-10-06,other Snack,6,1002
66262,2023-02-16,doctor Bakery Item,8,1080
66264,2023-07-16,four Cereal,3,483
66265,2023-04-04,hot Candy,3,144
66266,2023-05-29,worry Candy,4,560
66267,2023-05-18,property Cereal,2,46
66268,2023-10-13,subject Bakery Item,2,138
66270,2023-04-28,although Pet husband,8,312
66272,2023-06-05,DarkGoldenRod wish Drink,10,1520
66273,2023-02-28,respond Bakery Item,6,420
66274,2023-07-11,Lavender director Cleaner,6,60
66275,2023-01-20,usually Frozen recent,2,372
66278,2023-10-14,yourself Cereal,9,1539
66280,2023-10-17,get Dairy,6,684
66281,2023-08-25,painting Bakery Item,5,755
66283,2023-05-16,BlueViolet forward Drink,3,147
66284,2023-05-17,thing Bakery Item,4,352
66285,2023-06-12,us Cereal,3,423
66287,2023-03-16,technology Snack,4,76
66288,2023-01-14,media Dairy,3,327
66289,2023-11-17,painting Bakery Item,8,1024
66290,2023-03-08,along HoneyDew Cream,7,133
66291,2023-10-29,owner Snack,10,230
66292,2023-02-05,LightGray yard Drink,4,56
66293,2023-10-05,star Pet stand,1,23
66295,2023-11-20,action BlanchedAlmond Cream,9,1737
66296,2023-07-31,hour Snack,10,930
66297,2023-01-09,reflect Cereal,6,624
66300,2023-01-24,phone GoldenRod Cream,9,297
66301,2023-09-20,perform Snack,8,1400
66302,2023-05-08,Lavender happy Drink,6,210
66303,2023-09-04,PeachPuff sign Drink,8,368
66304,2023-06-30,reality Dairy,1,33
66305,2023-01-09,whole Snack,6,402
66306,2023-12-23,LightPink find Cleaner,4,276
66307,2023-06-12,get Dairy,3,453
66308,2023-07-08,SlateBlue question Cleaner,4,220
66309,2023-10-13,able Frozen walk,3,279
66310,2023-06-26,through Snack,8,1544
66312,2023-01-10,all Bakery Item,6,714
66313,2023-07-29,Magenta little Drink,1,121
66314,2023-04-02,SlateGray safe Cleaner,8,1032
66316,2023-01-16,set LawnGreen Cream,7,1064
66321,2023-02-22,prevent Bakery Item,8,192
66322,2023-08-24,but Pet have,4,696
66323,2023-05-02,Aqua whose Drink,6,516
66324,2023-04-26,DarkSalmon system Drink,7,413
66326,2023-08-12,star Pet sometimes,8,1536
66327,2023-02-13,Lavender director Cleaner,10,1350
66328,2023-08-21,laugh Dairy,5,50
66329,2023-03-31,Magenta little Drink,3,60
66330,2023-10-31,reflect Cereal,7,1029
66331,2023-04-14,similar Candy,2,362
66332,2023-09-25,word Pet often,1,64
66333,2023-04-20,management Bakery Item,3,228
66334,2023-06-06,along HoneyDew Cream,6,204
66335,2023-06-23,man CornflowerBlue Cream,10,200
66336,2023-08-17,reflect Cereal,3,567
66337,2023-05-04,provide Bakery Item,2,126
66339,2023-05-06,this Snack,10,1920
66341,2023-01-06,Sienna respond Drink,5,730
66342,2023-10-22,LightBlue program Drink,8,1408
66343,2023-07-16,either Frozen plan,8,1568
66344,2023-12-09,Lavender director Cleaner,7,1330
66345,2023-02-22,country Candy,3,366
66347,2023-03-03,fast DarkOliveGreen Cream,5,825
66348,2023-11-24,DeepSkyBlue eye Drink,5,890
66349,2023-01-27,get Dairy,10,1340
66350,2023-06-17,level Bakery Item,2,268
66351,2023-12-14,Lavender director Cleaner,3,60
66352,2023-03-14,themselves Cyan Cream,6,354
66353,2023-07-18,on Dairy,8,536
66355,2023-10-27,WhiteSmoke baby Drink,9,153
66357,2023-07-09,manage Candy,9,99
66358,2023-07-03,provide Bakery Item,3,258
66359,2023-11-25,good Frozen tax,3,255
66360,2023-05-03,take Candy,7,854
66361,2023-11-10,technology Snack,1,22
66362,2023-11-04,Chartreuse record Drink,9,1305
66363,2023-05-26,trip Dairy,3,525
66366,2023-01-02,whatever Dairy,10,780
66367,2023-07-19,buy Pet car,8,928
66370,2023-06-08,although Pet husband,1,113
66371,2023-09-26,this Snack,2,126
66372,2023-06-21,DarkSalmon system Drink,8,1064
66373,2023-05-31,available PaleVioletRed Cream,8,992
66374,2023-04-17,item Gold Cream,10,1230
66375,2023-09-01,across Cereal,1,163
66376,2023-03-20,figure Snack,4,312
66378,2023-09-06,Chartreuse record Drink,5,735
66379,2023-04-23,us Cereal,5,955
66381,2023-07-12,improve Beige Cream,5,260
66382,2023-05-10,Sienna suggest Drink,3,306
66385,2023-09-11,along HoneyDew Cream,4,444
66386,2023-08-04,catch Pet music,10,1820
66387,2023-02-16,idea Pet remain,9,90
66388,2023-09-18,Silver old Drink,1,147
66389,2023-05-17,along HoneyDew Cream,6,864
66391,2023-07-22,east Candy,4,272
66392,2023-02-01,security Pet police,1,36
66393,2023-02-18,almost Dairy,10,200
66396,2023-07-07,subject Bakery Item,6,948
66397,2023-11-29,if Pet owner,8,848
66398,2023-05-08,heavy Snack,7,581
66400,2023-05-10,DarkGoldenRod your Drink,3,372
66401,2023-07-19,mind Pet reason,2,56
66402,2023-10-23,perform Snack,3,546
66404,2023-08-02,PeachPuff sign Drink,10,1390
66405,2023-08-03,Lavender world Drink,8,1000
66406,2023-09-25,WhiteSmoke baby Drink,4,396
66407,2023-02-16,available PaleVioletRed Cream,9,1566
66409,2023-04-01,it Snack,8,1360
66410,2023-12-31,either Frozen plan,6,372
66411,2023-04-02,guess Pet who,6,1194
66412,2023-12-21,fast DarkOliveGreen Cream,6,1014
66413,2023-06-26,only Frozen each,5,550
66416,2023-07-22,along HoneyDew Cream,3,309
66417,2023-05-13,Moccasin challenge Drink,10,130
66418,2023-06-26,SlateGray safe Cleaner,3,348
66421,2023-11-24,it Cereal,6,666
66423,2023-08-18,act LawnGreen Cream,10,1570
66424,2023-02-02,fall Bakery Item,7,1001
66425,2023-02-26,almost Dairy,5,660
66429,2023-11-17,Lavender director Cleaner,4,564
66430,2023-11-06,PeachPuff sign Drink,5,325
66431,2023-12-15,across Cereal,9,855
66432,2023-10-18,ten Bakery Item,6,420
66434,2023-09-14,DarkSalmon system Drink,10,1500
66435,2023-03-25,middle Snack,3,357
66437,2023-05-31,LightBlue program Drink,5,785
66438,2023-07-15,increase Bakery Item,8,88
66441,2023-09-23,similar Candy,9,441
66443,2023-08-27,owner Snack,2,230
66444,2023-06-13,phone GoldenRod Cream,10,900
66445,2023-03-19,your Pet forward,2,338
66446,2023-09-16,change Cereal,8,1184
66447,2023-01-11,order Frozen two,5,445
66451,2023-08-05,experience Frozen key,8,704
66453,2023-03-21,LightBlue program Drink,4,528
66454,2023-12-20,life DarkSalmon Cream,6,1092
66455,2023-11-27,if Pet owner,6,150
66456,2023-02-28,office Pet carry,2,68
66459,2023-03-25,get Dairy,7,1260
66460,2023-06-30,message Bakery Item,7,1162
66461,2023-03-12,only Frozen each,8,496
66462,2023-03-28,interview Frozen add,10,930
66463,2023-05-27,image LightSkyBlue Cream,1,67
66464,2023-08-01,they Pet turn,1,19
66465,2023-05-11,improve Beige Cream,4,512
66466,2023-10-23,change Cereal,5,835
66467,2023-01-08,time Candy,5,345
66468,2023-09-03,those Frozen finish,8,808
66469,2023-11-30,themselves Cyan Cream,7,364
66470,2023-09-02,of Candy,4,240
66471,2023-11-22,whatever Dairy,7,329
66472,2023-05-23,staff Candy,7,378
66473,2023-06-06,change Cereal,10,1460
66474,2023-12-13,worry Candy,10,650
66476,2023-09-27,security Pet police,2,284
66478,2023-05-17,able Frozen walk,1,194
66479,2023-12-29,BlueViolet forward Drink,9,1539
66481,2023-11-09,PeachPuff sign Drink,5,830
66482,2023-04-28,LightCyan share Drink,4,244
66483,2023-04-20,experience Frozen key,3,414
66484,2023-12-12,goal Bakery Item,8,920
66486,2023-06-02,those Frozen finish,4,192
66487,2023-03-15,Silver old Drink,8,432
66488,2023-06-18,whole Snack,10,1200
66489,2023-11-04,every Pet dinner,2,394
66490,2023-09-29,your Pet forward,10,770
66492,2023-02-16,position Bakery Item,2,44
66493,2023-05-08,point Frozen grow,3,333
66494,2023-05-14,bit Snack,4,636
66496,2023-11-26,property Cereal,10,1480
66497,2023-09-10,heart Bakery Item,9,144
66500,2023-04-12,every Pet dinner,6,1152
66502,2023-06-04,particular Candy,5,85
66503,2023-11-27,the Pet none,6,1104
66504,2023-02-28,phone Dairy,1,188
66505,2023-07-13,SaddleBrown according Drink,1,160
66506,2023-01-04,word Pet often,7,175
66507,2023-01-29,subject Bakery Item,10,630
66509,2023-05-10,time Candy,9,162
66510,2023-08-01,position Bakery Item,5,275
66511,2023-08-01,manage Candy,3,105
66513,2023-04-10,class Bakery Item,1,70
66514,2023-05-30,natural Snack,4,568
66515,2023-10-04,natural Snack,7,147
66516,2023-09-26,through Snack,1,86
66519,2023-11-07,MediumPurple water Drink,4,132
66520,2023-04-28,on Dairy,2,374
66522,2023-03-22,interest Snack,3,576
66523,2023-08-10,civil Candy,6,690
66524,2023-04-12,hour Snack,4,488
66525,2023-10-21,think Frozen seven,6,498
66526,2023-07-20,technology Snack,10,1440
66527,2023-05-13,of Candy,6,468
66528,2023-05-06,your Pet forward,7,322
66530,2023-10-11,figure Snack,4,272
66531,2023-10-15,may Dairy,6,504
66532,2023-03-14,get Dairy,6,1116
66534,2023-05-22,DarkGoldenRod wish Drink,5,245
66535,2023-05-29,and Pet low,6,414
66537,2023-01-23,increase Bakery Item,8,264
66540,2023-04-20,reality Dairy,9,891
66541,2023-12-04,time Candy,8,200
66543,2023-09-14,attack Candy,6,492
66544,2023-07-18,wrong Pet money,9,981
66545,2023-06-01,MediumPurple water Drink,4,672
66546,2023-12-30,suggest Pet production,10,330
66547,2023-08-19,Chartreuse record Drink,7,973
66548,2023-04-14,lead Pet stay,2,314
66549,2023-02-17,together Snack,9,648
66551,2023-12-06,security Pet police,7,693
66552,2023-01-13,pattern Pet service,5,875
66555,2023-07-24,themselves Cyan Cream,1,61
66556,2023-12-22,Sienna respond Drink,2,354
66558,2023-04-05,expect Candy,6,570
66559,2023-03-14,SlateGray safe Cleaner,9,1494
66560,2023-05-11,respond Bakery Item,5,680
66563,2023-05-23,represent Snack,7,119
66564,2023-01-18,usually Frozen recent,3,390
66565,2023-02-26,rest Candy,10,1940
66566,2023-08-20,reality Dairy,9,441
66567,2023-03-23,LightCoral young Drink,7,455
66568,2023-12-18,she Bakery Item,1,66
66569,2023-01-09,movie Bakery Item,7,532
66570,2023-06-05,almost Dairy,4,432
66571,2023-03-24,staff Candy,2,154
66572,2023-05-03,condition Dairy,1,12
66573,2023-09-27,improve Beige Cream,3,57
66575,2023-02-07,attack Candy,3,48
66576,2023-09-13,guess Turquoise Cream,7,819
66577,2023-10-08,natural Snack,9,423
66578,2023-11-02,staff Candy,6,498
66580,2023-10-16,stage Frozen century,10,1060
66581,2023-09-21,similar Candy,9,963
66582,2023-06-27,ok Bakery Item,3,237
66583,2023-03-27,get Dairy,3,75
66586,2023-10-11,MediumPurple water Drink,6,666
66587,2023-12-02,those Frozen finish,2,308
66589,2023-06-13,almost Dairy,2,270
66590,2023-05-08,SlateGray safe Cleaner,10,630
66591,2023-07-26,class Bakery Item,5,230
66592,2023-02-24,expect Candy,5,715
66593,2023-06-11,lead Pet stay,7,1057
66594,2023-03-13,along HoneyDew Cream,8,1200
66595,2023-12-25,Lime talk Cleaner,10,120
66597,2023-05-21,she Bakery Item,5,885
66598,2023-07-27,SlateBlue question Cleaner,4,732
66599,2023-10-14,smile Cereal,10,440
66600,2023-03-18,security Pet police,10,830
66601,2023-11-01,Chartreuse record Drink,5,935
66602,2023-10-23,budget Bakery Item,8,1024
66603,2023-07-08,heavy Snack,10,870
66604,2023-05-06,BlueViolet forward Drink,6,768
66605,2023-03-06,others Frozen turn,1,29
66606,2023-02-02,your Pet forward,1,69
66607,2023-08-12,along HoneyDew Cream,5,780
66608,2023-09-07,star Pet stand,8,168
66609,2023-12-13,class Bakery Item,3,507
66610,2023-09-19,Lavender happy Drink,1,96
66611,2023-08-19,few Bakery Item,6,1122
66612,2023-10-13,WhiteSmoke baby Drink,1,92
66613,2023-06-05,SlateGray safe Cleaner,1,145
66614,2023-03-22,point Frozen grow,4,60
66615,2023-11-27,word Pet often,8,536
66616,2023-01-31,score Frozen simple,2,56
66618,2023-06-20,Lavender director Cleaner,7,700
66621,2023-04-23,Sienna respond Drink,10,310
66622,2023-05-07,get Dairy,5,360
66624,2023-07-18,think Frozen seven,8,984
66626,2023-05-22,drug Snack,9,666
66627,2023-03-02,they Pet turn,3,363
66630,2023-03-21,soldier Cereal,7,133
66631,2023-04-25,almost Dairy,4,160
66632,2023-04-21,man CornflowerBlue Cream,5,465
66634,2023-12-09,DeepSkyBlue eye Drink,3,426
66635,2023-10-08,DarkRed project Cleaner,7,301
66637,2023-12-01,cultural Pet list,10,980
66639,2023-07-27,customer Snack,8,1000
66641,2023-09-17,DarkGoldenRod wish Drink,1,107
66642,2023-05-25,the Pet none,9,477
66644,2023-09-03,but Pet have,2,194
66645,2023-08-06,position Bakery Item,2,350
66646,2023-10-06,director Frozen site,9,1377
66648,2023-05-31,environment Snack,8,496
66650,2023-12-27,level Bakery Item,6,468
66651,2023-11-05,Turquoise of Drink,2,34
66652,2023-03-10,worry Candy,1,25
66653,2023-11-12,Sienna respond Drink,9,882
66654,2023-03-02,guess Snack,9,270
66656,2023-06-26,improve Beige Cream,9,648
66658,2023-04-13,SaddleBrown according Drink,5,495
66659,2023-10-15,of Candy,4,584
66660,2023-06-01,able Frozen walk,2,240
66661,2023-02-12,they Pet turn,9,1548
66662,2023-02-13,BlueViolet forward Drink,9,468
66663,2023-02-08,ok Bakery Item,2,192
66664,2023-08-04,phone GoldenRod Cream,3,327
66665,2023-07-19,prevent Bakery Item,4,724
66666,2023-04-22,item Gold Cream,1,190
66668,2023-03-02,director Frozen site,7,1232
66669,2023-05-11,SlateGray safe Cleaner,7,98
66670,2023-08-04,able Frozen walk,1,55
66671,2023-06-15,similar Candy,3,327
66673,2023-08-29,staff Candy,7,266
66674,2023-04-16,hot Candy,6,1110
66675,2023-05-25,owner Snack,6,402
66676,2023-04-14,fast DarkOliveGreen Cream,10,650
66677,2023-03-16,order Frozen two,2,262
66678,2023-06-16,they Pet turn,5,60
66679,2023-04-28,they Pet turn,3,300
66680,2023-09-13,almost Dairy,6,816
66681,2023-04-27,heavy Snack,2,246
66682,2023-02-18,although Pet husband,10,1540
66683,2023-10-17,soldier Cereal,3,120
66685,2023-08-06,wrong Pet money,5,675
66686,2023-05-01,design Bakery Item,10,1240
66687,2023-09-04,good Frozen tax,3,204
66688,2023-12-13,it Snack,4,460
66689,2023-05-01,cultural Pet list,6,174
66690,2023-03-16,much Bakery Item,5,370
66691,2023-10-24,budget Bakery Item,2,322
66692,2023-09-08,improve Beige Cream,1,75
66693,2023-10-26,movie Bakery Item,9,342
66695,2023-02-28,guess Snack,5,475
66696,2023-04-28,DarkGoldenRod wish Drink,9,252
66697,2023-10-06,practice Pet church,9,801
66698,2023-05-23,available PaleVioletRed Cream,1,147
66699,2023-04-11,owner Snack,6,276
66700,2023-01-21,Sienna suggest Drink,7,1169
66704,2023-10-12,interest Snack,5,760
66705,2023-07-10,Magenta little Drink,6,528
66706,2023-07-06,it Snack,9,324
66708,2023-09-01,practice Pet church,2,334
66709,2023-03-18,movie Bakery Item,6,126
66710,2023-11-21,Magenta little Drink,6,510
66711,2023-05-16,experience Frozen key,4,608
66715,2023-08-09,respond Cereal,8,752
66716,2023-09-13,on Dairy,6,1074
66719,2023-08-21,east Candy,9,540
66720,2023-03-31,establish Cereal,6,348
66721,2023-04-09,mind Pet reason,4,768
66722,2023-07-10,man CornflowerBlue Cream,10,1300
66724,2023-01-28,your Pet forward,3,186
66725,2023-03-11,take Candy,7,1400
66726,2023-09-24,available PaleVioletRed Cream,1,26
66727,2023-03-12,PaleGoldenRod find Drink,7,1134
66730,2023-04-12,establish Cereal,9,1656
66732,2023-08-27,goal Bakery Item,7,1169
66733,2023-04-11,attack Candy,1,135
66735,2023-08-24,LightBlue program Drink,5,935
66736,2023-02-02,stage Frozen century,4,672
66737,2023-05-30,poor MediumTurquoise Cream,4,64
66739,2023-07-20,expect Candy,7,1330
66741,2023-03-05,whole Snack,4,352
66742,2023-01-07,security Pet police,5,675
66744,2023-12-04,Magenta little Drink,8,80
66746,2023-06-12,big Candy,9,1242
66747,2023-01-26,middle Snack,4,292
66748,2023-10-27,respond Bakery Item,9,1485
66749,2023-12-08,Chartreuse record Drink,9,243
66751,2023-06-03,drug Snack,9,1566
66752,2023-04-20,those Frozen finish,9,288
66753,2023-02-26,Lavender happy Drink,7,707
66754,2023-07-03,DeepSkyBlue eye Drink,6,402
66755,2023-12-04,they Pet turn,3,351
66756,2023-06-18,natural Snack,2,332
66757,2023-10-14,option Dairy,7,399
66758,2023-11-11,much Bakery Item,6,258
66759,2023-05-21,consumer Bakery Item,4,112
66760,2023-12-15,on Dairy,1,116
66761,2023-10-23,never Cereal,10,600
66762,2023-12-03,phone GoldenRod Cream,5,740
66764,2023-08-07,office Pet carry,4,604
66765,2023-02-06,worry Candy,1,11
66767,2023-02-19,LightCoral young Drink,10,1630
66768,2023-05-14,measure DarkViolet Cream,1,110
66769,2023-07-31,soldier Cereal,4,216
66770,2023-01-04,Lavender world Drink,6,750
66771,2023-08-10,improve Beige Cream,7,84
66773,2023-08-30,DeepSkyBlue eye Drink,8,752
66776,2023-09-23,management Bakery Item,7,287
66777,2023-09-25,big Candy,7,399
66778,2023-02-12,director Frozen site,7,826
66779,2023-10-31,LightGray yard Drink,10,410
66780,2023-03-25,civil Candy,4,140
